id_arete;parent;lstpoints;highway;nom;surface;dist;deb;fin
168456384;168456384;[1797187499, 1797187501];service;;;37.7;1797187499;1797187501
168458263;168458263;[1797196764, 1797196789];service;;asphalt;86.3;1797196764;1797196789
168458510;168458510;[1797205766, 1797205764, 1797205768, 3635462581, 3635462582, 3635462583, 1797205770, 1797205774, 1797205785, 1797205783, 3635462584, 3635462585, 3635462586, 3635462587, 255403509];residential;Giratoire du Bastion Royal;asphalt;39.1;1797205766;255403509
168458513;168458513;[255403509, 5843897980, 255403510, 5843897979, 255403511];residential;Rue du Bastion Royal;asphalt;108.7;255403509;255403511
168459667;168459667;[1797215410, 5769950281, 5769950280, 6406843643, 1797215406, 1797215398];residential;Allée Rose des Vents;;50.1;1797215410;1797215398
168459673;168459673;[1806210315, 1797215416, 1797215411];residential;Impasse Gayon;asphalt;20.1;1806210315;1797215411
168461786;168461786;[1797242441, 5494661404, 1797242438, 1797242431, 3513549736, 5494661405, 1797242428, 1797242425];residential;Allée Martin de Barcos;asphalt;143.1;1797242441;1797242425
168463022;168463022;[1797271577, 1797271574, 1797271560];service;;;56.4;1797271577;1797271560
168463023;168463023;[1797271578, 1797271570, 1797271567];service;;;34.0;1797271578;1797271567
168953061;168953061;[1801329751, 1801329756];service;Place Paul Bert;asphalt;47.5;1801329751;1801329756
168953062;168953062;[1801329759, 6154744507, 1801329754, 6154744508, 1801329750];service;Place Paul Bert;asphalt;74.4;1801329759;1801329750
169009966;169009966;[388189759, 6043901033, 1801850120];residential;Rue Lormand;;39.0;388189759;1801850120
169315385;169315385;[388382460, 11903420351];steps;Passage des Cacolets;sett;5.8;388382460;11903420351
169316389;169316389;[1808592002, 12293559491, 1808592006];pedestrian;Passage des Menouns;asphalt;37.8;1808592002;1808592006
169316599;169316599;[1797271546, 5464276902, 1804849283];residential;Rue des Graouillats;;42.7;1797271546;1804849283
169320936;169320936;[1804905746, 1800874894];residential;Rue des Dominicaines;asphalt;50.3;1804905746;1800874894
169452836;169452836;[1806149110, 1806149106, 5494546560, 5494546562, 6583692170, 597617167];tertiary;Rue Pelletier;asphalt;60.7;1806149110;597617167
169452838;169452838;[1806149118, 3580232893, 1806149147, 1806149139, 1806149148];service;Place de l'Arsenal;asphalt;36.1;1806149118;1806149148
169454701;169454701;[255402704, 7593381782, 3087294868, 6543631622, 254053887, 2013030570, 7593381781, 254053884];secondary;Place de la Liberté;asphalt;81.5;255402704;254053884
169456098;169456098;[1806175487, 1806175537];residential;Place Manuel Castiella;;28.1;1806175487;1806175537
169456102;169456102;[1806175486, 1806175417];unclassified;Rue André Joseau;;27.7;1806175486;1806175417
171918663;171918663;[1828784578, 1828784585];residential;Rue Aristides de Sousa Mendes;sett;60.3;1828784578;1828784585
171918666;171918666;[388496642, 5484528636, 1797148157, 5484528635, 1797148153, 254522025, 254522026];primary;Avenue André Grimard;asphalt;85.9;388496642;254522026
172034639;172034639;[6707433889, 12685035976, 12685035979, 12685035981];residential;Allée Marcel Suarès;asphalt;46.3;6707433889;12685035981
172034642;172034642;[1829836638, 3150254904, 255321840];residential;Rue Aristide Briand;asphalt;34.5;1829836638;255321840
172035331;172035331;[1829852865, 1829852867];pedestrian;Rue du Couvent;asphalt;62.6;1829852865;1829852867
172035339;172035339;[254934854, 1829852857];pedestrian;Rue du Moulin;asphalt;53.7;254934854;1829852857
172035341;172035341;[3150254925, 4867754105, 1829846411];residential;Rue du Canal;asphalt;17.5;3150254925;1829846411
172035342;172035342;[2216543248, 6155693635, 3150255632];pedestrian;Passage Sainte-Catherine;asphalt;45.8;2216543248;3150255632
172156044;172156044;[1830939768, 1830939780, 5641466797, 1830939775, 5641466796, 1830939762, 1830939798, 1830939781, 6943063123, 1830939789];path;;asphalt;84.8;1830939768;1830939789
172156045;172156045;[4867744982, 6943063128, 1830939786, 1830939812, 1830939800, 6943063127, 1830939790, 6943063126, 1830939782, 1830939785, 1830939816, 1830939813, 1830939795, 1830939811, 6943063125, 1830939783];cycleway;;asphalt;53.2;4867744982;1830939783
172156048;172156048;[1830939801, 5473696721, 1830939789];path;;asphalt;14.8;1830939801;1830939789
172156049;172156049;[1830939768, 1830939764];path;;paving_stones;24.4;1830939768;1830939764
172159472;172159472;[4865716983, 9676875547, 6943063144, 388190684, 6943063143, 388190685, 2394912427, 388190686, 6943063142, 388190687, 6943063141, 388190688, 388190689, 388190690, 6943063140, 388190691, 6943063139, 2394912426, 388190664, 388190665, 2394912424, 6943063138, 388190666, 6943063137, 3368086465];unclassified;Chemin de Saint-Bernard;asphalt;356.7;4865716983;3368086465
172169643;172169643;[1831045180, 1831045075, 1831045198, 1831045146];residential;Cité Madim;;79.1;1831045180;1831045146
172169645;172169645;[9505310289, 10117138287, 1831045233, 1831045157, 1831045237, 1831045267, 9679735265];residential;Rue de la Gendarmerie;;43.3;9505310289;9679735265
173197235;173197235;[718368634, 8294396069, 718368618, 718369016];tertiary;Avenue Paul Pras;;46.2;718368634;718369016
175762482;175762482;[1830939783, 6943063124];path;;asphalt;11.3;1830939783;6943063124
176030865;176030865;[255402680, 8241027403, 388189693];residential;Rue Lormand;asphalt;50.6;255402680;388189693
176030866;176030866;[388189693, 12589766096, 388189759];residential;Rue Lormand;;48.7;388189693;388189759
177518054;177518054;[493976051, 1879402996, 5824252292, 1879402993, 1879402987];residential;Rue de Chérubin;;178.6;493976051;1879402987
177518056;177518056;[493976025, 4109924480, 3762375782, 4109924479, 1879402989, 1879402988];residential;Allée du Grand Paradis;;174.7;493976025;1879402988
177519438;177519438;[4323212070, 4323212069];service;;;44.1;4323212070;4323212069
177519439;177519439;[1879417843, 1879417950, 1879417831];service;;;58.1;1879417843;1879417831
177524107;177524107;[1879458824, 1879458828, 1879458849, 1879458803, 1879458819];footway;;;31.3;1879458824;1879458819
177524109;177524109;[1879458852, 7593100785, 7593050984, 7593050983, 7593050982];service;Parc de Stationnement des Glacis;asphalt;40.7;1879458852;7593050982
178361778;178361778;[848725721, 8870053973];footway;;asphalt;2.0;848725721;8870053973
178483178;178483178;[1888303662, 1888303671];footway;;;8.9;1888303662;1888303671
178483184;178483184;[7667113678, 1888303673, 1888303653];footway;;compacted;16.6;7667113678;1888303653
178483191;178483191;[6480663689, 1888303637, 1888303683, 1888303631];footway;;;22.6;6480663689;1888303631
178483193;178483193;[1888303662, 9014830003, 1888303623];footway;;;18.4;1888303662;1888303623
178486555;178486555;[1888318068, 1888318081];service;;;114.5;1888318068;1888318081
191900114;191900114;[595783483, 6015172780, 705032439];residential;Impasse Sous-Lieutenant de Resseguier;;71.3;595783483;705032439
203139393;203139393;[476450956, 7040731331, 476450955];secondary;Allées Marines;asphalt;40.8;476450956;476450955
203171841;203171841;[1797181387, 7352104708];residential;Rue Frédéric Bastiat;asphalt;10.6;1797181387;7352104708
203380949;203380949;[595783555, 2623391535];tertiary;Avenue de la Légion Tchèque;asphalt;24.6;595783555;2623391535
203411717;203411717;[1831031436, 2134224929, 1831045182];footway;;;146.6;1831031436;1831045182
211683467;211683467;[2216543249, 2216543248];pedestrian;Passage Sainte-Catherine;asphalt;8.8;2216543249;2216543248
211683468;211683468;[1829852869, 2216543249];pedestrian;Passage Sainte-Catherine;asphalt;13.9;1829852869;2216543249
219071771;219071771;[2282793940, 2282793943];service;;asphalt;24.6;2282793940;2282793943
219071772;219071772;[2282793947, 3563704693, 2282793946, 6406843644, 2282793945, 2282793943];service;;;43.0;2282793947;2282793943
219709465;219709465;[2288482707, 2288482709, 5484526676, 2288482713, 5484526683, 2288482725, 5484526682, 2288482726, 5484526681, 2288482727, 5484526680, 2288482728, 5484526679, 2288482730, 5484526678, 2288482732, 2288482735, 2288482736, 2288482739, 2288482743, 5484526677, 11070857173, 2288482744];path;;;336.4;2288482707;2288482744
219709466;219709466;[2288482741, 2288482740];steps;;;4.2;2288482741;2288482740
219709467;219709467;[2288482717, 2288482718];path;;asphalt;18.3;2288482717;2288482718
219709469;219709469;[255403501, 3585228462, 2288482671, 2288482672];path;;gravel;26.0;255403501;2288482672
219709471;219709471;[2288482677, 2288482678, 8669094748, 2288482687, 7191486219];path;;gravel;54.8;2288482677;7191486219
219709473;219709473;[2288482740, 5484526706, 2288482738, 5484526705, 2288482737, 2288482734, 8669039493, 2288482731, 2288482729, 11070857171, 11070857172, 8669023266, 2288482722];path;;gravel;159.1;2288482740;2288482722
219951392;219951392;[388189693, 1865914219];service;Rue Albert 1er;;15.7;388189693;1865914219
227628624;227628624;[6930121452, 1806155813];unclassified;Avenue Maréchal de Lautrec;wood;4.8;6930121452;1806155813
227649021;227649021;[2305313135, 2305313136, 1236256612];service;;asphalt;13.1;2305313135;1236256612
227649022;227649022;[1829823617, 255402215];pedestrian;Place des Cinq Cantons;paving_stones;8.2;1829823617;255402215
227649023;227649023;[10929143691, 862896785, 10929143693, 388382293];pedestrian;Place Louis Pasteur;paving_stones;30.1;10929143691;388382293
227649024;227649024;[388382241, 8254499981];living_street;Rue Adolphe Thiers;concrete:plates;20.6;388382241;8254499981
227649026;227649026;[7629117096, 1797141973, 2436291977, 1797141974];residential;Boulevard du Rempart Lachepaillet;asphalt;19.1;7629117096;1797141974
227649029;227649029;[388382470, 1797148277, 7593276258, 1827160769];tertiary;Avenue de Pampelune;asphalt;123.6;388382470;1827160769
227649031;227649031;[10929143691, 269247895];pedestrian;Place Louis Pasteur;sett;14.8;10929143691;269247895
230352078;230352078;[364415670, 12685035975, 7003820163, 1829846409, 6155693625, 597616059];secondary;Place de la République;asphalt;38.8;364415670;597616059
234860399;234860399;[3513549749, 254920705];residential;Pont Marengo;asphalt;5.6;3513549749;254920705
235576777;235576777;[2436291984, 2436291985];steps;;asphalt;4.6;2436291984;2436291985
235576780;235576780;[2436291989, 2436291992];steps;;asphalt;4.1;2436291989;2436291992
235576781;235576781;[2436291986, 2436291991];footway;;concrete;3.0;2436291986;2436291991
235576782;235576782;[2436291978, 2436291973];steps;;paving_stones;13.2;2436291978;2436291973
235735848;235735848;[8870053992, 2437908724, 2437908725, 8870053991, 2437908722, 2437908721, 1887243058];footway;;;60.5;8870053992;1887243058
236080627;236080627;[388382293, 2441501535, 2441501524];pedestrian;Place Louis Pasteur;paving_stones;13.8;388382293;2441501524
236080629;236080629;[388382337, 6583692161, 2441501518];residential;Rue des Prébendés;sett;26.1;388382337;2441501518
236097601;236097601;[2441623457, 4867744968, 4867744967, 2441623447];residential;Rue Sainte-Ursule;asphalt;9.5;2441623457;2441623447
236097604;236097604;[2441623394, 2441623396];service;;paved;20.7;2441623394;2441623396
236097605;236097605;[2441623435, 751512613];service;;asphalt;7.5;2441623435;751512613
242794576;242794576;[255402215, 1829826279];pedestrian;Place des Cinq Cantons;paving_stones;11.6;255402215;1829826279
255466350;255466350;[2611523786, 2611523787, 2611523788, 2611523789, 2611523790, 2611523792, 2611523794, 2611523801, 2611523807, 2611523811, 2611523816, 2611523819, 7606578902, 2611523823, 2611523825, 2611523827, 2779737062, 11980405122];path;Allée Catherine de Bourbon;ground;276.0;2611523786;11980405122
255466351;255466351;[2611523777, 5480525921, 2611523781];service;;asphalt;32.0;2611523777;2611523781
255466352;255466352;[2611523776, 2611523779];service;;asphalt;32.6;2611523776;2611523779
255466354;255466354;[1806155780, 4868369136, 2611523782, 2611523784, 2611523785, 2611523783];service;;asphalt;37.7;1806155780;2611523783
255466355;255466355;[2611523809, 2611523815, 2611523817, 2611523821, 1806155809];path;;ground;64.5;2611523809;1806155809
302587185;302587185;[1879458841, 5838085377, 1879458823, 6230992616, 3068354816, 2437908723];cycleway;;;125.7;1879458841;2437908723
302587810;302587810;[3068359379, 5824252293, 5824252294, 3068359377, 5824252295, 3068359376, 3068359378];service;;;127.1;3068359379;3068359378
309692285;309692285;[254933310, 717860603];residential;Rue Brigadier Muscar;asphalt;30.3;254933310;717860603
309692287;309692287;[255322428, 4868225031, 4868225033, 2388636970, 577898260];residential;Rue de l'Esté;asphalt;59.2;255322428;577898260
309692288;309692288;[8118376334, 8118376331, 255322838];residential;Place de la République;;10.0;8118376334;255322838
309692289;309692289;[8118376334, 3150254928, 3150254925];service;;asphalt;64.0;8118376334;3150254925
309698473;309698473;[7003820156, 7003875548, 254934853];residential;Place de la République;asphalt;22.7;7003820156;254934853
309698474;309698474;[2441623381, 2441623384];pedestrian;Quai Amiral Antoine Sala;asphalt;7.4;2441623381;2441623384
309705445;309705445;[255403497, 3150381454, 401332553];secondary;Rue Gustave Eiffel;asphalt;28.2;255403497;401332553
318376781;318376781;[3247798523, 3247798525, 3247798524, 3247798517, 3247798507, 3247798518, 3247798516, 3247798510, 3247798511, 3247798513, 3247798515, 3247798528];service;;;99.7;3247798523;3247798528
334518304;334518304;[3415990293, 7602110406, 942115343, 942115345, 12391348928, 7602110407];residential;Rue du Foirail;asphalt;91.1;3415990293;7602110407
334822850;334822850;[3419371493, 3419371491];service;;;20.8;3419371493;3419371491
334822853;334822853;[3419371497, 3419371493];service;;;32.1;3419371497;3419371493
334823174;334823174;[3419374036, 3419374035, 3419374037];service;;;34.2;3419374036;3419374037
334824964;334824964;[3419391596, 3419391595, 6207916019, 3419391594, 3419391593, 6207916020, 1428798261];residential;Allée de Ligny;asphalt;101.3;3419391596;1428798261
336394411;336394411;[3434342813, 3434342807];service;;asphalt;26.0;3434342813;3434342807
344604936;344604936;[388487692, 11894256608, 3513549749];residential;Pont Marengo;asphalt;44.3;388487692;3513549749
350624187;350624187;[3563710436, 7593196344, 7593196347, 7593196345, 3563710442, 8792418551];service;;asphalt;43.4;3563710436;8792418551
352268459;352268459;[3580226494, 3580226493];residential;Rue de la Caserne des Douanes;;79.5;3580226494;3580226493
352269417;352269417;[4117139168, 9573469335, 10760443727, 3580236321, 3580236326, 3580236323, 3580236324, 3580236329, 3580236322, 5484528522, 3580236328, 5484528523, 4117156040];residential;Allée Porteteny;;124.1;4117139168;4117156040
352752564;352752564;[5107190982, 5107190981, 5107190980, 6212831417, 6212831418, 5107190986];service;;asphalt;44.5;5107190982;5107190986
352753577;352753577;[3585278130, 3585278122];steps;;;21.2;3585278130;3585278122
352753578;352753578;[3585278126, 3585278124, 3585278127];steps;;paving_stones;27.3;3585278126;3585278127
358502874;358502874;[3634129039, 3634129038, 3068358958];residential;;asphalt;102.4;3634129039;3068358958
358502875;358502875;[254522026, 5484528643, 1879458807, 1879458822, 5484528639, 1879458817, 5484528638, 5484528642, 1879458799];primary_link;Avenue Docteur Léon Moynac;asphalt;93.7;254522026;1879458799
358502877;358502877;[3634129046, 5484528656, 5484528655, 5484528665, 5484528666, 255403503];primary_link;Avenue de l'Aquitaine;asphalt;41.2;3634129046;255403503
360608809;360608809;[2024609918, 6285609913];secondary;Allées Marines;asphalt;16.2;2024609918;6285609913
360758510;360758510;[3653092001, 8995542263, 4868225036, 3653092000];residential;Rue Ulysse Darracq;asphalt;13.4;3653092001;3653092000
360758512;360758512;[255322428, 4868225034, 10702872566];secondary;Boulevard Alsace-Lorraine;asphalt;29.6;255322428;10702872566
360781873;360781873;[1829836630, 3055063751, 1829836652];residential;Quai Amiral Bergeret;asphalt;45.0;1829836630;1829836652
361380102;361380102;[5480072150, 3658634699];steps;;;4.7;5480072150;3658634699
361380314;361380314;[10180877519, 6256074797, 6256074798, 3455390036, 6256074799, 3455390040, 3488805794, 6256074800, 4319163697, 3455390038, 5480137269, 6256074801, 3488805793, 5480137270, 5480072145];cycleway;Pont Charles Vaillant;;271.9;10180877519;5480072145
361554059;361554059;[3563697928, 9573469347, 3563697926, 3563697927, 1797215397];footway;;asphalt;33.9;3563697928;1797215397
362615767;362615767;[3668881525, 3668881327];footway;;;18.3;3668881525;3668881327
362616109;362616109;[5487050098, 3668883570, 11302099125, 4868366902];footway;Square Chanoine Dubarat;;63.1;5487050098;4868366902
364633961;364633961;[7003820156, 3686722552, 3686722549, 7003820161, 6139237288];secondary;Place de la République;asphalt;39.6;7003820156;6139237288
